-38.27830 -1.04131
-38.38792 -0.87259
-38.24667 -0.97367
-38.36157 -0.98829
-38.26727 -0.93445
-38.37937 -0.86841
-38.37091 -0.95138
-38.32420 -1.00347
-38.31425 -0.83582
-38.28944 -0.96750
-38.26848 -0.93851
-38.26214 -1.04581
-38.25909 -0.83682
-38.19838 -0.88737
-38.12371 -0.99472
-38.20320 -0.84749
-38.18875 -0.91172
-38.18761 -0.86910
-38.18821 -0.85722
-38.15768 -0.92412
-38.13577 -0.98201
-38.13102 -1.03798
-38.13214 -0.88170
-38.11150 -0.97616
-38.04542 -0.94897
-37.94658 -0.93651
-38.07200 -0.83515
-38.06435 -0.93875
-38.03221 -0.95542
-37.99330 -0.93995
-37.94706 -0.84235
-38.07979 -0.85696
-38.07383 -0.99053
-38.07137 -0.97123
-38.07056 -0.85949
-38.07010 -0.89395
-38.06798 -0.86396
-38.05741 -1.04208
-38.05896 -0.85682
-38.04553 -0.90758
-38.03862 -0.88244
-38.03695 -0.95584
-38.03664 -0.88784
-38.03352 -0.93924
-38.02806 -0.94302
-38.01124 -1.03613
-37.98522 -0.88782
-37.98201 -0.88203
-37.96263 -0.95461
-37.91275 -1.02761
-37.89016 -0.88221
-37.83828 -0.86193
-37.84344 -0.84468
-37.84488 -0.85269
-37.91696 -0.87307
-37.82906 -0.89137
-37.81708 -0.95289
-37.92031 -0.84842
-37.91904 -0.83999
-37.91010 -1.02187
-37.92496 -0.87936
-37.92299 -0.84435
-37.90536 -0.92241
-37.88747 -0.94912
-37.87748 -0.97329
-37.87739 -0.95433
-37.85295 -1.02320
-37.84221 -0.89635
-37.80907 -0.95132
-37.76464 -0.89839
-37.77298 -0.86549
-37.76933 -0.86680
-37.75457 -0.90695
-37.78975 -0.88754
-37.75534 -1.00271
-37.74105 -0.92001
-37.73348 -0.86254
-37.79363 -0.88410
-37.79297 -0.88644
-37.78534 -0.83857
-37.78160 -0.89171
-37.77183 -0.89740
-37.74617 -0.90894
-37.74541 -0.92071
-37.73972 -0.92269
-37.73705 -0.99997
-37.73098 -0.87376
-37.72789 -1.00027
-37.72509 -0.83504
-37.68844 -0.88736
-37.65214 -0.97902
-37.56385 -0.86728
-37.56701 -0.84009
-37.50723 -0.97519
-37.50111 -0.88315
-37.50210 -0.88192
-37.49912 -0.88033
-37.50573 -0.88476
-37.58661 -0.88705
-37.52918 -0.95962
-37.63407 -0.89222
-37.64318 -1.02802
-37.61631 -0.89635
-37.57614 -0.83596
-37.54738 -0.94757
-37.50090 -0.95192
-37.62101 -0.87140
-37.61382 -1.01555
-37.61382 -0.95869
-37.59954 -0.93200
-37.55634 -0.99352
-37.55414 -0.92941
-37.52240 -0.89846
-37.61065 -1.01723
-37.61131 -0.97505
-37.37392 -0.91482
-37.34746 -1.03103
-37.49288 -1.01740
-37.47185 -0.84951
-37.46956 -0.87815
-37.45019 -0.84857
-37.38473 -0.88242
-37.37025 -0.87434
-37.34941 -1.02786
-37.48392 -1.03637
-37.46668 -1.00191
-37.46677 -0.87536
-37.46436 -0.91390
-37.46309 -0.84253
-37.45741 -0.90166
-37.44977 -0.98429
-37.44248 -0.87057
-37.43931 -0.91521
-37.42979 -0.96922
-37.42921 -0.97309
-37.40363 -1.03307
-37.38553 -1.02009
-37.38082 -1.02677
-37.36134 -1.03961
-37.35547 -0.88717
-37.23980 -0.86808
-37.28620 -0.88775
-37.28050 -0.88805
-37.22540 -0.87366
-37.33409 -1.00379
-37.30447 -1.01244
-37.24173 -1.04548
-37.34356 -0.87671
-37.34016 -0.88139
-37.33448 -0.86920
-37.31691 -0.94420
-37.31199 -1.01613
-37.30641 -0.88759
-37.30164 -0.88076
-37.28746 -0.90039
-37.27993 -0.89207
-37.27670 -0.88018
-37.27339 -1.01320
-37.27531 -0.83604
-37.26754 -0.83492
-37.23209 -0.88772
-37.22565 -0.97023
-37.22735 -0.97118
-37.06606 -0.95698
-37.15230 -0.84322
-37.14806 -0.87646
-37.12338 -0.95823
-37.18728 -0.88461
-37.18747 -0.88151
-37.18379 -0.84583
